URL,Title,Author,Number of Ratings,Number of Reviews,Average Ratings,Number of Pages,Published Year,Series,Genres,Awards,Places
"https://www.goodreads.com/book/show/33453.You_Suck""","You Suck (A Love Story, #2)",Thomas Pynchon,46826,2775.0,3.8,328.0,2007,1.0,"['Humor', 'Fiction', 'Fantasy']",[],
"https://www.goodreads.com/book/show/136637.Brimstone""","Brimstone (Pendergast, #5; Diogenes, #1)",Alexander McCall Smith,37396,1298.0,4.1,740.0,2005,1.0,"['Mystery', 'Thriller', 'Fiction']","['Audie Award for Fiction, Abridged (2005)']","[['Long Island, New York', '(United States)'], ['New York City, New York', '(United States)'], ['New York State', '(United States)'], ['…more\nItaly', '…less']]"
"https://www.goodreads.com/book/show/10822858-the-keeper-of-lost-causes""","The Keeper of Lost Causes (Department Q, #1)",Paullina Simons,69031,5238.0,3.9,400.0,2011,1.0,"['Mystery', 'Crime', 'Fiction']","['Barry Award for Best Novel (2012)', 'Prix du meilleur polar scandinave', 'Grand Prix des lectrices de Elle for roman policier (2012)', 'Sealed Room Award (2012)']","[['Copenhagen', '(Denmark)']]"
"https://www.goodreads.com/book/show/1472878.Firefly_Lane""","Firefly Lane (Firefly Lane, #1)",John Bayley,242045,19514.0,4.1,479.0,2008,1.0,"['Fiction', 'Chick Lit', 'Romance']","[""Romantic Times Reviewers' Choice Award (RT Award) Nominee for Women's Fiction (2008)""]","[['Seattle, Washington', '(United States)']]"
"https://www.goodreads.com/book/show/41038.The_Rotters_Club""",The Rotters' Club,Heather Gudenkauf,11683,691.0,3.9,415.0,2003,1.0,"['Fiction', 'Historical Fiction', 'Contemporary']",['Bollinger Everyman Wodehouse Prize for Comic Fiction (2001)'],"[['Midlands, England', 'Birmingham, England']]"
"https://www.goodreads.com/book/show/10538.The_Life_and_Times_of_the_Thunderbolt_Kid""",The Life and Times of the Thunderbolt Kid,D.J. MacHale,,,3.9,,,,,[],
"https://www.goodreads.com/book/show/7005479-island-beneath-the-sea""",Island Beneath the Sea,Libba Bray,34535,3387.0,4.0,457.0,2010,0.0,"['Historical Fiction', 'Fiction', 'Magical Realism']",[],"[['Saint-Domingue', '(Haiti)'], [''], ['Other Editions (110)'], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], ['All Editions', ' | ', 'Add a New Edition', ' | ', 'Combine']]"
"https://www.goodreads.com/book/show/4703450-the-dragon-keeper""","The Dragon Keeper (Rain Wild Chronicles, #1)",Christopher Moore,39653,1916.0,3.9,553.0,2009,1.0,"['Fantasy', 'Dragons', 'Fiction']","['David Gemmell Ravenheart Award Nominee for Best Fantasy Cover Art (2010)', 'Goodreads Choice Award Nominee for Fantasy (2010)']",
"https://www.goodreads.com/book/show/19794.The_Echo_Maker""",The Echo Maker,Douglas Preston,9194,1436.0,3.4,451.0,2006,0.0,"['Fiction', 'Mystery', 'Novels']","['Pulitzer Prize Nominee for Fiction (2007)', 'National Book Award for Fiction (2006)']","[['Nebraska', '(United States)']]"
"https://www.goodreads.com/book/show/111126.Hateship_Friendship_Courtship_Loveship_Marriage""","Hateship, Friendship, Courtship, Loveship, Marriage: Stories",Jussi Adler-Olsen,17094,1655.0,4.0,323.0,2002,0.0,"['Short Stories', 'Fiction', 'Canada']","['Los Angeles Times Book Prize Nominee for Fiction (2001)', 'National Book Critics Circle Award Nominee for Fiction (2001)', ""Commonwealth Writers' Prize for Best Book in Caribbean and Canada (2002)"", ""Rogers Writers' Trust Fiction Prize Nominee (2001)""]",
"https://www.goodreads.com/book/show/181116.Monday_Mourning""","Monday Mourning (Temperance Brennan, #7)",Kristin Hannah,32194,878.0,4.0,383.0,2005,1.0,"['Mystery', 'Crime', 'Fiction']",[],"[['Montreal, Quebec (Montréal, Québec)', '(Canada)'], [''], ['Other Editions (76)'], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], ['All Editions', ' | ', 'Add a New Edition', ' | ', 'Combine']]"
"https://www.goodreads.com/book/show/2402971.The_Magician""","The Magician (The Secrets of the Immortal Nicholas Flamel, #2)",Jonathan Coe,88614,3025.0,4.1,464.0,2008,1.0,"['Fantasy', 'Young Adult', 'Fiction']",[],
"https://www.goodreads.com/book/show/10579.Everything_s_Eventual""",Everything's Eventual,Bill Bryson,90540,2697.0,3.9,605.0,2005,0.0,"['Horror', 'Short Stories', 'Fiction']",['British Fantasy Award Nominee for Best Collection (2003)'],[['United States of America']]
"https://www.goodreads.com/book/show/12617.Manufacturing_Consent""",Manufacturing Consent: The Political Economy of the Mass Media,Isabel Allende,16256,766.0,4.2,412.0,2002,0.0,"['Politics', 'Nonfiction', 'History']",[],
"https://www.goodreads.com/book/show/120274.The_Lake_of_Dead_Languages""",The Lake of Dead Languages,Robin Hobb,11473,1092.0,3.8,390.0,2005,0.0,"['Mystery', 'Fiction', 'Thriller']",[],
"https://www.goodreads.com/book/show/63720.The_Fifth_Elephant""","The Fifth Elephant (Discworld, #24; City Watch, #5)",Richard Powers,66836,1497.0,4.2,464.0,2008,1.0,"['Fantasy', 'Fiction', 'Humor']",['Locus Award Nominee for Fantasy (2000)'],[['Überwald']]
"https://www.goodreads.com/book/show/3165162-percy-jackson-and-the-olympians""","Percy Jackson and the Olympians (Percy Jackson and the Olympians, #1-3)",Alice Munro,42709,598.0,4.5,1032.0,2008,1.0,"['Fantasy', 'Young Adult', 'Mythology']",[],
"https://www.goodreads.com/book/show/4948826-sum""",Sum: Forty Tales from the Afterlives,Kathy Reichs,16469,2221.0,4.1,110.0,2009,0.0,"['Fiction', 'Short Stories', 'Philosophy']",[],
"https://www.goodreads.com/book/show/816720.The_Witch_of_Portobello""",The Witch of Portobello,Michael Scott,72363,3847.0,3.5,320.0,2007,0.0,"['Fiction', 'Philosophy', 'Novels']",[],
"https://www.goodreads.com/book/show/4588949-the-sorceress""","The Sorceress (The Secrets of the Immortal Nicholas Flamel, #3)",Stephen King,76768,2243.0,4.1,502.0,2009,1.0,"['Fantasy', 'Young Adult', 'Fiction']",[],"[['London Bridge, London, England', '(United Kingdom)'], [''], ['Other Editions (69)'], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], ['All Editions', ' | ', 'Add a New Edition', ' | ', 'Combine']]"
"https://www.goodreads.com/book/show/1605034.The_Miracle_at_Speedy_Motors""","The Miracle at Speedy Motors (No. 1 Ladies' Detective Agency, #9)",Edward S. Herman,22019,1375.0,4.0,214.0,2008,1.0,"['Mystery', 'Fiction', 'Africa']",[],
"https://www.goodreads.com/book/show/1918305.The_Geography_of_Bliss""",The Geography of Bliss: One Grump's Search for the Happiest Places in the World,Carol Goodman,33536,3621.0,3.8,335.0,2008,0.0,"['Nonfiction', 'Travel', 'Memoir']",['Borders Original Voices Award for Nonfiction (2008)'],
"https://www.goodreads.com/book/show/47780.Hunting_and_Gathering""",Hunting and Gathering,Terry Pratchett,17693,1363.0,4.1,488.0,2007,0.0,"['Fiction', 'France', 'Contemporary']",[],"[['Paris', '(France)'], [''], ['Other Editions (104)'], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], ['All Editions', ' | ', 'Add a New Edition', ' | ', 'Combine']]"
"https://www.goodreads.com/book/show/2977487-succubus-dreams""","Succubus Dreams (Georgina Kincaid, #3)",Rick Riordan,28189,1141.0,4.1,296.0,2008,1.0,"['Urban Fantasy', 'Paranormal', 'Fantasy']",[],"[['Seattle, Washington', '(United States)'], [''], ['Other Editions (30)'], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], ['All Editions', ' | ', 'Add a New Edition', ' | ', 'Combine']]"
"https://www.goodreads.com/book/show/7053.In_the_Company_of_Cheerful_Ladies""",In the Company of Cheerful Ladies (No. 1 Ladies' Detective Agency #6),David Eagleman,26436,1240.0,4.0,233.0,2005,1.0,"['Mystery', 'Fiction', 'Africa']",[],"[['Gaborone', '(Botswana)'], [''], ['Other Editions (60)'], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], ['All Editions', ' | ', 'Add a New Edition', ' | ', 'Combine']]"
"https://www.goodreads.com/book/show/4268.How_to_be_good""",How to be good,Paulo Coelho,55106,2965.0,3.2,305.0,2003,0.0,"['Fiction', 'Contemporary', 'Humor']",['Booker Prize Nominee for Longlist (2001)'],
"https://www.goodreads.com/book/show/2113260.Shades_of_Grey""","Shades of Grey (Shades of Grey, #1)",Michael Scott,32987,4259.0,4.1,400.0,2009,1.0,"['Fantasy', 'Fiction', 'Dystopia']","['Locus Award Nominee for Best Fantasy Novel (2011)', 'Warwick Prize for Writing Nominee for Longlist (2011)', 'Prix Julia Verlanger (2012)']",
"https://www.goodreads.com/book/show/20518872-the-three-body-problem""",The Three-Body Problem (Remembrance of Earth’s Past #1),Alexander McCall Smith,170412,16859.0,4.0,399.0,2014,1.0,"['Science Fiction', 'Fiction', 'China']","['Hugo Award for Best Novel (2015)', 'Nebula Award Nominee for Best Novel (2014)', 'Locus Award Nominee for Best Science Fiction Novel (2015)', 'John W. Campbell Memorial Award Nominee for Best Science Fiction Novel (2015)', 'Prometheus Award Nominee for Best Novel (2015)']","[['China', 'Beijing', '(China)'], ['Panama Canal', '(Panama)']]"
"https://www.goodreads.com/book/show/2094.A_Briefer_History_of_Time""",A Briefer History of Time,Eric    Weiner,31914,1351.0,4.2,176.0,2005,0.0,"['Science', 'Nonfiction', 'Physics']",[],
"https://www.goodreads.com/book/show/5084.My_Life_in_France""",My Life in France,Anna Gavalda,83475,7493.0,4.1,336.0,2006,0.0,"['Nonfiction', 'Memoir', 'Food']",[],"[['Paris,\n1948', '(France)'], [''], ['Other Editions (39)'], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], ['All Editions', ' | ', 'Add a New Edition', ' | ', 'Combine']]"
"https://www.goodreads.com/book/show/13068.Double_Whammy""",Double Whammy (Skink #1),Richelle Mead,15362,884.0,3.9,404.0,2005,1.0,"['Mystery', 'Fiction', 'Humor']",[],"[['Florida', '(United States)'], ['Coon Bog, Florida', '(United States)'], ['New Orleans, Louisiana', '(United States)'], [''], ['Other Editions (25)'], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], ['All Editions', ' | ', 'Add a New Edition', ' | ', 'Combine']]"
"https://www.goodreads.com/book/show/6425.Hard_Eight""","Hard Eight (Stephanie Plum, #8)",Alexander McCall Smith,117002,2264.0,4.1,326.0,2003,1.0,"['Mystery', 'Fiction', 'Humor']","['All About Romance (AAR) Annual Reader Poll for Most Disappointing Read (2003)', 'Lefty Award Nominee (2003)']","[['Trenton, New Jersey', '(United States)']]"
"https://www.goodreads.com/book/show/10058.Flags_of_Our_Fathers""",Flags of Our Fathers,Nick Hornby,52629,1635.0,4.2,382.0,2006,0.0,"['History', 'Nonfiction', 'Military Fiction']","['Colby Award (2001)', 'ALA Alex Award (2001)']",
"https://www.goodreads.com/book/show/1317696.The_Enchantress_of_Florence""",The Enchantress of Florence,Jasper Fforde,17140,2033.0,3.6,359.0,2008,0.0,"['Fiction', 'Historical Fiction', 'Fantasy']",['Booker Prize Nominee for Longlist (2008)'],"[['Florence', '(Italy)']]"
"https://www.goodreads.com/book/show/16705.Summerland""",Summerland,Liu Cixin,11533,1193.0,3.5,500.0,2004,0.0,"['Fantasy', 'Fiction', 'Young Adult']","[""Mythopoeic Fantasy Award for Children's Literature (2003)""]",
"https://www.goodreads.com/book/show/1314332.Before_I_Die""",Before I Die,Stephen Hawking,51986,4228.0,3.8,336.0,2007,0.0,"['Young Adult', 'Contemporary', 'Romance']","['Branford Boase Award (2008)', 'The Inky Awards for Silver Inky (2008)', 'Lincoln Award Nominee (2012)', 'Carnegie Medal Nominee (2008)', 'The Inky Awards Shortlist for Silver Inky (2008)']",
"https://www.goodreads.com/book/show/43924.Promise_Me""","Promise Me (Myron Bolitar, #8)",Julia Child,27988,1556.0,3.9,504.0,2007,1.0,"['Mystery', 'Fiction', 'Thriller']",[],"[['New York City, New York', '(United States)'], ['New Jersey', '(United States)'], [''], ['Other Editions (106)'], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], ['All Editions', ' | ', 'Add a New Edition', ' | ', 'Combine']]"
"https://www.goodreads.com/book/show/27000.Lost_in_a_Good_Book""","Lost in a Good Book (Thursday Next, #2)",Carl Hiaasen,49902,2842.0,4.1,399.0,2004,1.0,"['Fantasy', 'Fiction', 'Mystery']",['Dilys Award (2004)'],[['United Kingdom']]
"https://www.goodreads.com/book/show/24766.The_Secret_Hour""","The Secret Hour (Midnighters, #1)",Janet Evanovich,28502,2039.0,3.8,297.0,2008,1.0,"['Young Adult', 'Fantasy', 'Paranormal']",['Aurealis Award for Young Adult Novel (2004)'],"[['Bixby, Oklahoma', '(United States)']]"
"https://www.goodreads.com/book/show/1722717.The_Declaration""","The Declaration (The Declaration, #1)",James D. Bradley,21304,1689.0,3.7,320.0,2007,1.0,"['Young Adult', 'Dystopia', 'Science Fiction']",['Carnegie Medal Nominee (2009)'],"[['Bloomsbury, England,\n2140']]"
"https://www.goodreads.com/book/show/54984.La_catedral_del_mar""","La catedral del mar (La catedral del mar, #1)",Salman Rushdie,42190,2230.0,4.1,672.0,2006,1.0,"['Historical Fiction', 'Fiction', 'Historical']","['Euskadi de Plata for Best Spanish Novel (2006)', 'Qué leer for Best Spanish Book (2006)', 'Premio Fundación José Manuel Lara for novela más vendida (2006)', 'Prix Fulbert de Chartres (2009)']","[['Barcelona, Catalonia', '(Spain)']]"
"https://www.goodreads.com/book/show/5933841-inherent-vice""",Inherent Vice,Michael Chabon,29961,2517.0,3.7,369.0,2009,0.0,"['Fiction', 'Mystery', 'Crime']",[],"[['Los Angeles, California', '(United States)'], ['Las Vegas, Nevada,\n1970', '(United States)'], [''], ['Other Editions (59)'], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], ['All Editions', ' | ', 'Add a New Edition', ' | ', 'Combine']]"
"https://www.goodreads.com/book/show/6751.Consider_the_Lobster_and_Other_Essays""",Consider the Lobster and Other Essays,Jenny Downham,44498,3010.0,4.1,343.0,2005,0.0,"['Nonfiction', 'Essays', 'Philosophy']",[],
"https://www.goodreads.com/book/show/138685.Dissolution""","Dissolution (Matthew Shardlake, #1)",Harlan Coben,46494,2951.0,4.0,456.0,2004,1.0,"['Historical Fiction', 'Mystery', 'Fiction']",[],"[['Scarnesea, Sussex, England,\n1537', '(United Kingdom)'], [''], ['Other Editions (85)'], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], ['All Editions', ' | ', 'Add a New Edition', ' | ', 'Combine']]"
"https://www.goodreads.com/book/show/153800.Lady_Knight""","Lady Knight (Protector of the Small, #4)",Jasper Fforde,52743,955.0,4.2,416.0,2007,1.0,"['Fantasy', 'Young Adult', 'Fiction']",['Margaret A. Edwards Award (2013)'],[['Tortall']]
"https://www.goodreads.com/book/show/910863.Spin""","Spin (Spin, #1)",Scott Westerfeld,37009,2383.0,4.0,464.0,2006,1.0,"['Science Fiction', 'Fiction', 'Hugo Awards']","['Hugo Award for Best Novel (2006)', 'Locus Award Nominee for Best SF Novel (2006)', 'Kurd-Laßwitz-Preis for Bestes ausländisches Werk (Best Foreign Work) (2007)', 'Sunburst Award Nominee for Canadian Novel (2006)', 'John W. Campbell Memorial Award Nominee (2006)', ""Grand Prix de l'Imaginaire for Roman étranger (2008)"", 'Premio Ignotus Nominee for Mejor novela extranjera (Best Foreign Novel) (2009)', 'Prix Aurora Award Nominee for Best Long-Form Work in English (2006)', 'SF ga Yomitai for Best Translated SF of the Year in Japan (2008)', 'Seiun Award 星雲賞 for Best Translated Long Story (2009)']",
"https://www.goodreads.com/book/show/10073.A_Long_Way_Down""",A Long Way Down,Gemma Malley,83069,5122.0,3.4,368.0,2006,0.0,"['Fiction', 'Contemporary', 'Humor']",['Los Angeles Times Book Prize Nominee for Fiction (2005)'],
"https://www.goodreads.com/book/show/1162022.On_the_Jellicoe_Road""",On the Jellicoe Road,Ildefonso Falcones,47670,6961.0,4.1,290.0,2006,0.0,"['Young Adult', 'Contemporary', 'Fiction']","['Michael L. Printz Award (2009)', ""Queensland Premier's Literary Awards Nominee for Young Adult Book Award (2007)"", 'W.A. Young Readers Book Award (WAYRA) for Older Readers (2008)', 'Australian Book Industry Award (ABIA) Nominee for Older Children (2007)', 'CYBILS Award Nominee for Young Adult Fiction (2008)']","[['New South Wales', '(Australia)'], ['Australia']]"
"https://www.goodreads.com/book/show/110890.The_Looming_Tower""",The Looming Tower: Al-Qaeda and the Road to 9/11,Thomas Pynchon,26563,2418.0,4.3,469.0,2006,0.0,"['History', 'Nonfiction', 'Politics']","['Pulitzer Prize for General Nonfiction (2007)', 'J. Anthony Lukas Book Prize (2007)', 'Lionel Gelber Prize (2007)', 'Helen Bernstein Book Award for Excellence in Journalism (2007)', 'Los Angeles Times Book Prize for History (2006)', 'Arthur Ross Book Award (2007)', 'National Book Award Finalist for Nonfiction (2006)', 'IRE AWard (2006)', 'PEN Center USA Literary Award (2007)']",
"https://www.goodreads.com/book/show/31623.Blow_Fly""","Blow Fly (Kay Scarpetta, #12)",David Foster Wallace,38808,984.0,3.7,467.0,2004,1.0,"['Mystery', 'Fiction', 'Crime']",[],"[['United States of America'], [''], ['Other Editions (110)'], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], ['All Editions', ' | ', 'Add a New Edition', ' | ', 'Combine']]"
"https://www.goodreads.com/book/show/44001.Small_Island""",Small Island,C.J. Sansom,28908,1868.0,3.9,441.0,2005,0.0,"['Fiction', 'Historical Fiction', 'Historical']","['Orange Prize for Fiction (2004)', 'Whitbread Award for Novel and Book of the Year (2004)', 'National Book Critics Circle Award Nominee for Fiction (2005)', ""Commonwealth Writers' Prize for Best Book Overall (2005)""]","[['London, England', '(United Kingdom)'], ['British Empire,\n1948']]"
"https://www.goodreads.com/book/show/13258.What_Was_She_Thinking_Notes_on_a_Scandal_""",What Was She Thinking? [Notes on a Scandal],Tamora Pierce,19582,1855.0,3.7,258.0,2004,0.0,"['Fiction', 'Contemporary', 'Literary Fiction']","['Booker Prize Nominee (2003)', 'Orange Prize Nominee for Fiction Longlist (2004)']",[['England']]
"https://www.goodreads.com/book/show/9419.Shopaholic_Ties_the_Knot""","Shopaholic Ties the Knot (Shopaholic, #3)",Robert Charles Wilson,105590,2628.0,3.7,407.0,2004,1.0,"['Chick Lit', 'Fiction', 'Romance']",[],"[['New York City, New York', '(United States)'], ['Oxshott, Surrey, England', '(United Kingdom)'], [''], ['Other Editions (7)'], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], ['All Editions', ' | ', 'Add a New Edition', ' | ', 'Combine']]"
"https://www.goodreads.com/book/show/14569052-purple-hibiscus""",Purple Hibiscus,Nick Hornby,82896,6992.0,4.1,336.0,2012,0.0,"['Fiction', 'Africa', 'Historical Fiction']","['Booker Prize Nominee for Longlist (2004)', 'Orange Prize Nominee for Fiction Shortlist (2004)', 'John Llewellyn Rhys Prize Nominee (2004)', 'Hurston/Wright Legacy Award for Debut Fiction (2004)', ""Commonwealth Writers' Prize for Best First Book Overall (2005)""]",[['Nigeria']]
"https://www.goodreads.com/book/show/6749.Oblivion""",Oblivion: Stories,Melina Marchetta,12656,923.0,4.0,329.0,2005,0.0,"['Fiction', 'Short Stories', 'Literature']",[],
"https://www.goodreads.com/book/show/15972.The_Gravedigger_s_Daughter""",The Gravedigger's Daughter,Lawrence Wright,9814,1164.0,3.5,582.0,2007,0.0,"['Fiction', 'Historical Fiction', 'Contemporary']","['Macavity Award Nominee for Sue Feder Historical Mystery (2008)', 'National Book Critics Circle Award Nominee for Fiction (2007)']",
"https://www.goodreads.com/book/show/17645.The_Penelopiad""",The Penelopiad,Patricia Cornwell,49756,4583.0,3.7,198.0,2005,1.0,"['Fiction', 'Mythology', 'Historical Fiction']",['Mythopoeic Fantasy Award Nominee for Adult Literature (2006)'],
"https://www.goodreads.com/book/show/13139.School_s_Out_Forever""","School's Out—Forever (Maximum Ride, #2)",Andrea Levy,114381,3323.0,4.1,409.0,2006,1.0,"['Young Adult', 'Fantasy', 'Science Fiction']",[],"[['Virginia', '(United States)'], [''], ['Other Editions (75)'], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], ['All Editions', ' | ', 'Add a New Edition', ' | ', 'Combine']]"
"https://www.goodreads.com/book/show/822.The_Confusion""","The Confusion (The Baroque Cycle, #2)",Zoë Heller,22509,730.0,4.2,815.0,2005,1.0,"['Fiction', 'Historical Fiction', 'Science Fiction']",[],
"https://www.goodreads.com/book/show/6528.Predator""","Predator (Kay Scarpetta, #14)",Sophie Kinsella,29838,1042.0,3.7,453.0,2006,1.0,"['Mystery', 'Fiction', 'Crime']",[],
"https://www.goodreads.com/book/show/5056084-wings""","Wings (Wings, #1)",Chimamanda Ngozi Adichie,78007,5096.0,3.7,290.0,2009,1.0,"['Fantasy', 'Young Adult', 'Romance']","[""Romantic Times Reviewers' Choice Award (RT Award) Nominee for Best Young Adult Paranormal/Fantasy Novel (2009)""]","[['Crescent City, California', '(United States)']]"
"https://www.goodreads.com/book/show/344262.Bloodfever""","Bloodfever (Fever, #2)",David Foster Wallace,98198,5296.0,4.2,303.0,2007,1.0,"['Fantasy', 'Urban Fantasy', 'Paranormal']","[""Romantic Times Reviewers' Choice Award (RT Award) for Best Historical Time Travel (1999)""]","[['Seattle, Washington,\n1997', '(United States)'], ['Wales', 'Dublin', '(Ireland)'], ['…more\nScotland,\n1513', '        \n…less']]"
"https://www.goodreads.com/book/show/6454477-the-red-book""",The Red Book: Liber Novus,Joyce Carol Oates,3832,279.0,4.5,371.0,2009,0.0,"['Psychology', 'Philosophy', 'Nonfiction']",[],
"https://www.goodreads.com/book/show/408615.Left_to_Tell""",Left to Tell: Discovering God Amidst the Rwandan Holocaust,Margaret Atwood,40704,5302.0,4.4,214.0,2007,0.0,"['Nonfiction', 'Memoir', 'Biography']",[],
"https://www.goodreads.com/book/show/334643.Abhorsen""","Abhorsen (Abhorsen, #3)",James Patterson,119996,2497.0,4.2,358.0,2003,1.0,"['Fantasy', 'Young Adult', 'Fiction']","['Ditmar Award Nominee for Best Novel (2004)', 'Aurealis Award for Young Adult Novel and Best Fantasy Novel (2003)']","[['Old Kingdom', 'Ancelstierre', 'Oude Koninkrijk']]"
"https://www.goodreads.com/book/show/183656.The_Two_Princesses_of_Bamarre""","The Two Princesses of Bamarre (The Two Princesses of Bamarre, #1)",Neal Stephenson,68853,2472.0,4.0,304.0,2004,1.0,"['Fantasy', 'Young Adult', 'Fiction']","[""Mythopoeic Fantasy Award Nominee for Children's Literature (2002)"", ""Pennsylvania Young Readers' Choice Award for Grades 6-8 (2003)""]",
"https://www.goodreads.com/book/show/68527.The_Last_Kingdom""","The Last Kingdom (The Saxon Stories, #1)",Patricia Cornwell,78913,4384.0,4.2,351.0,2006,1.0,"['Historical Fiction', 'Fiction', 'Historical']",[],"[['England'], [''], ['Other Editions (109)'], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], ['All Editions', ' | ', 'Add a New Edition', ' | ', 'Combine']]"
"https://www.goodreads.com/book/show/1911.The_World_Is_Flat""",The World Is Flat: A Brief History of the Twenty-first Century,Aprilynne Pike,100368,3566.0,3.6,593.0,2006,0.0,"['Nonfiction', 'History', 'Business']","['Audie Award for Non Fiction Unabridged (2006)', 'Financial Times and McKinsey Business Book of the Year (2005)']",
"https://www.goodreads.com/book/show/36510196-old-man-s-war""","Old Man's War (Old Man's War, #1)",Karen Marie Moning,171806,9865.0,4.2,332.0,2007,1.0,"['Science Fiction', 'Fiction', 'Space Opera']","['Hugo Award Nominee for Best Novel (2006)', 'Locus Award Nominee for Best SF Novel and Best First Novel (2006)', 'Geffen Award for Best Translated Science Fiction Book (2007)']",
"https://www.goodreads.com/book/show/34072.Jimmy_Corrigan""",Jimmy Corrigan: The Smartest Kid on Earth,C.G. Jung,22315,1351.0,4.0,380.0,2003,0.0,"['Graphic Novels', 'Comics', 'Fiction']","['Guardian First Book Award (2001)', 'American Book Award (2001)', 'Harvey Awards for Best Graphic Album of Previously Published Work (2001)', ""Prix du Festival d'Angoulême for Alph-art du meilleur album (2003)"", 'Prix de la critique (2003)', 'Will Eisner Comic Industry Awards for Best Graphic Album: Reprint (2001)']","[['Michigan', '(United States)'], ['Chicago, Illinois,\n1893', '(United States)']]"
"https://www.goodreads.com/book/show/33896.Thirteen_Moons""",Thirteen Moons,Immaculée Ilibagiza,13132,1921.0,3.7,422.0,2006,0.0,"['Historical Fiction', 'Fiction', 'Historical']",[],"[['United States of America'], [''], ['Other Editions (53)'], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], ['All Editions', ' | ', 'Add a New Edition', ' | ', 'Combine']]"
"https://www.goodreads.com/book/show/29800.Scott_Pilgrim_Volume_1""","Scott Pilgrim, Volume 1: Scott Pilgrim's Precious Little Life",Garth Nix,171725,4113.0,4.1,168.0,2004,1.0,"['Graphic Novels', 'Comics', 'Fiction']",[],"[['Toronto, Ontario', '(Canada)'], [''], ['Other Editions (38)'], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], ['All Editions', ' | ', 'Add a New Edition', ' | ', 'Combine']]"
"https://www.goodreads.com/book/show/48002.Thief_of_Time""","Thief of Time (Discworld, #26; Death, #5)",Gail Carson Levine,65963,1661.0,4.2,378.0,2008,1.0,"['Fantasy', 'Fiction', 'Humor']","['Locus Award Nominee (2002)', 'Bollinger Everyman Wodehouse Prize Nominee for Comic Fiction (2002)']",[['Ankh-Morpork']]
"https://www.goodreads.com/book/show/2168860.One_Foot_in_the_Grave""","One Foot in the Grave (Night Huntress, #2)",Bernard Cornwell,97225,3818.0,4.2,357.0,2008,1.0,"['Paranormal', 'Vampires', 'Urban Fantasy']",[],"[['Richmond, Virginia', '(United States)'], ['Licking Falls, Ohio', '(United States)'], [''], ['Other Editions (51)'], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], ['All Editions', ' | ', 'Add a New Edition', ' | ', 'Combine']]"
"https://www.goodreads.com/book/show/389627.Diary_of_a_Wimpy_Kid""","Diary of a Wimpy Kid (Diary of a Wimpy Kid, #1)",Thomas L. Friedman,492214,18092.0,3.9,226.0,2007,1.0,"['Fiction', 'Humor', 'Childrens']","['Borders Original Voices Award for YA or Independent Reader (2007)', 'Books I Loved Best Yearly (BILBY) Awards for Younger Readers (2010, 2012) (2010)', ""West Australian Young Readers' Book Award (WAYRBA) for Younger Readers (2009)"", ""Dorothy Canfield Fisher Children's Book Award (2009)"", ""North Carolina Children's Book Award (2009)"", 'Hea Lasteraamat (2011)']",
"https://www.goodreads.com/book/show/91479.Death_Masks""","Death Masks (The Dresden Files, #5)",John Scalzi,124203,3575.0,4.2,432.0,2003,1.0,"['Fantasy', 'Urban Fantasy', 'Fiction']",[],"[['Chicago, Illinois', '(United States)'], ['Illinois', '(United States)'], [''], ['Other Editions (48)'], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], ['All Editions', ' | ', 'Add a New Edition', ' | ', 'Combine']]"
"https://www.goodreads.com/book/show/3099787-night-world-no-1""","Night World, No. 1 (Night World, #1-3)",Chris Ware,61876,2154.0,4.0,729.0,2008,1.0,"['Young Adult', 'Vampires', 'Fantasy']",[],
"https://www.goodreads.com/book/show/250729.The_Vanishing_Act_of_Esme_Lennox""",The Vanishing Act of Esme Lennox,Charles Frazier,27509,3842.0,3.8,277.0,2013,0.0,"['Fiction', 'Historical Fiction', 'Mystery']",[],"[['Edinburgh, Scotland', 'India'], [''], ['Other Editions (69)'], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], ['All Editions', ' | ', 'Add a New Edition', ' | ', 'Combine']]"
